cliente,entrega,devolución,masa_tortilla,masa_tamal,repartidor,fecha
amparo,4.5,2.5,0.0,0.0,cesar,2025-05-10
patricia,2.0,0.0,0.0,0.0,arturo,2021-10-28
tito,10.0,6.5,0.0,0.0,diana,2021-05-20
chayo,6.5,15.0,0.0,0.0,hilda,2026-02-26
estrella,7.0,2.0,0.0,0.0,,2025-06-19
estrella,9.0,0.0,0.0,0.0,,2023-10-21
remedios,10.5,0.5,0.0,0.0,edgar,2025-04-24
escalera,9.5,0.0,0.0,0.0,berta,2023-04-14
norma_l,4.5,5.0,0.0,0.0,,2023-07-27
concha,9.0,0.0,0.0,0.0,edgar,2022-11-07
roberto,14.5,0.0,0.0,0.0,berta,2021-05-13
chayo,9.0,0.0,0.0,0.0,diana,2022-05-26
leonor,4.0,0.0,0.0,0.0,,2023-10-05
patricia,4.0,0.5,0.0,0.0,hilda,2024-11-06
estrella,9.5,1.0,0.0,0.0,berta,2025-10-04
mercadito,8.0,0.0,0.0,0.0,diana,2024-06-27
chakas,3.5,0.0,0.0,0.0,,2025-07-11
leonor,3.5,6.5,0.0,0.0,edgar,2025-09-20
mariela,10.0,0.0,0.0,0.0,,2024-08-14
concha,8.5,0.0,0.0,0.0,berta,2023-07-07
mercadito,8.0,0.0,0.0,0.0,,2023-11-18
mariela,13.0,2.5,0.0,0.0,flor,2025-03-21
lalo,20.0,0.0,0.0,0.0,arturo,2025-05-03
chayo,8.5,0.0,0.0,0.0,,2025-06-21
socorro,5.0,0.0,0.0,0.0,cesar,2025-10-03
arroyo,15.5,0.0,0.0,0.0,berta,2021-04-02
france,2.0,0.0,0.0,0.0,german,2021-10-16
paraiso,7.0,0.0,0.0,0.0,,2025-07-01
lalo,12.5,0.0,0.0,0.0,flor,2023-06-10
roberto,26.0,0.5,0.0,0.0,,2025-10-02
escalera,17.5,1.0,0.0,0.0,,2020-10-01
concha,9.0,0.0,0.0,0.0,flor,2025-04-28
patricia,5.5,0.0,0.0,0.0,diana,2026-01-27
paraiso,3.0,0.0,0.0,0.0,arturo,2022-03-15
amparo,3.5,0.0,0.0,0.0,berta,2022-01-17
chayo,8.0,1.5,0.0,0.0,edgar,2021-09-14
villa_real,1.0,4.0,0.0,0.0,arturo,2024-04-11
roberto,10.0,0.0,0.0,0.0,flor,2025-03-07
patricia,1.0,0.5,0.0,0.0,cesar,2021-06-04
escalera,3.0,0.0,0.0,0.0,flor,2024-09-06
socorro,4.0,0.0,0.0,0.0,german,2024-01-02
remedios,11.5,0.0,0.0,0.0,berta,2022-06-03
clinica_central,2.0,0.0,0.0,0.0,,2023-11-25
patricia,8.5,0.0,0.0,0.0,hilda,2021-05-20
marta,14.5,0.0,0.0,0.0,edgar,2022-07-12
lalo,8.0,0.0,0.0,0.0,,2020-09-26
arroyo,7.0,0.0,0.0,0.0,,2023-05-04
patricia,2.5,0.0,0.0,3.0,diana,2022-09-01
remedios,17.5,3.5,0.0,0.0,berta,2024-02-08
cactus,6.0,0.0,0.0,0.0,berta,2024-01-02
marta,8.0,0.0,0.0,0.0,diana,2023-07-29
ancla,5.0,0.0,0.0,0.0,arturo,2021-04-05
marta,5.5,0.0,0.0,0.0,,2021-05-06
tito,4.5,0.0,0.0,0.0,arturo,2025-09-06
clinica_central,18.0,0.0,0.0,0.0,,2024-09-18
gordillo,5.0,2.0,0.0,0.0,cesar,2024-02-09
arroyo,3.0,2.0,0.0,0.0,,2022-11-19
tito,7.5,1.0,0.0,0.0,diana,2021-04-21
marta,4.0,3.5,0.0,0.0,,2022-09-08
colinas,7.0,0.0,0.0,0.0,,2021-09-04
villa_real,3.5,0.0,0.0,0.0,edgar,2024-07-26
estrella,9.5,0.0,0.0,4.0,,2021-08-06
mercadito,10.0,0.0,0.0,0.0,edgar,2021-02-17
amparo,4.0,0.0,0.0,0.0,arturo,2022-05-12
gordillo,4.0,1.0,0.0,0.0,,2026-01-22
socorro,5.0,2.5,0.0,0.0,berta,2024-03-26
arroyo,9.5,0.0,0.0,0.0,cesar,2022-02-23
roberto,20.5,6.0,0.0,0.0,hilda,2023-06-15
escalera,5.0,0.5,0.0,0.0,berta,2024-09-20
remedios,12.5,0.0,0.0,0.0,,2025-09-24
patricia,5.5,0.0,0.0,0.0,berta,2022-09-17
escalera,3.0,0.0,0.0,0.0,,2021-06-05
arroyo,5.5,0.0,0.0,0.0,arturo,2024-06-03
concha,5.5,0.0,0.0,0.0,berta,2024-12-12
socorro,3.0,0.5,0.0,0.0,,2025-10-30
socorro,4.0,0.0,0.0,0.0,edgar,2025-09-08
patricia,7.5,1.5,0.0,0.0,edgar,2020-09-02
arroyo,6.5,3.5,0.0,0.0,arturo,2023-08-24
mercadito,8.0,0.0,0.0,0.0,flor,2024-08-12
lalo,25.5,1.0,0.0,0.0,cesar,2024-01-17
remedios,15.0,0.0,0.0,0.0,diana,2020-12-26
marta,13.0,1.0,0.0,0.0,diana,2022-05-31
roberto,6.0,0.0,0.0,5.0,,2023-10-12
ancla,6.5,0.0,0.0,0.0,cesar,2025-01-30
villa_real,4.0,0.0,0.0,0.0,berta,2025-08-08
amparo,4.0,0.0,0.0,0.0,,2023-12-21
estrella,9.5,1.0,0.0,0.0,cesar,2020-10-05
chayo,6.0,0.0,0.0,0.0,julia,2023-03-11
remedios,16.5,0.5,0.0,0.0,diana,2022-10-31
roberto,7.0,1.5,0.0,0.0,arturo,2025-10-18
remedios,12.0,1.0,0.0,0.0,arturo,2025-01-13
socorro,3.5,0.0,0.0,0.0,berta,2023-10-04
bibi,17.5,2.5,0.0,0.0,ivan,2023-07-04
ancla,11.5,2.0,0.0,0.0,berta,2023-01-07
ancla,6.0,0.0,0.0,0.0,german,2024-10-16
arroyo,17.5,1.5,0.0,0.0,diana,2021-11-18
bibi,0.5,3.0,0.0,0.0,edgar,2025-11-13
cactus,6.5,0.0,0.0,0.0,berta,2025-04-03
san_uriel_s,1.0,0.0,0.0,0.0,german,2023-02-08
colinas,8.5,0.0,0.0,1.5,diana,2023-02-09
concha,11.0,4.5,0.0,0.0,edgar,2022-08-10
leonor,6.5,2.5,0.0,0.0,edgar,2023-03-10
chakas,3.0,1.0,0.0,0.0,cesar,2022-07-14
tequileria,3.0,11.0,0.0,0.0,ivan,2024-12-31
chayo,5.0,0.0,0.0,0.0,,2020-09-21
dona_mary,8.5,2.0,0.0,0.0,edgar,2022-08-02
tito,11.5,0.0,0.0,0.0,,2022-02-05
marta,5.0,5.5,0.0,0.0,berta,2022-01-20
roberto,16.0,0.0,0.0,0.0,,2020-10-21
issste_s,6.0,0.0,0.0,0.0,,2023-04-29
roja_2,1.5,2.0,0.0,0.0,arturo,2025-12-18
villa_real,4.5,0.5,0.0,0.0,edgar,2025-12-03
marta,1.5,0.0,0.0,0.0,cesar,2021-10-04
lalo,19.5,3.0,0.0,0.0,diana,2025-03-01
ancla,6.5,0.0,0.0,0.0,,2022-05-13
mercadito,7.5,0.0,0.0,0.0,cesar,2022-08-27
escalera,11.0,2.0,0.0,0.0,,2023-03-28
arroyo,8.5,5.0,0.0,0.0,berta,2024-06-04
arroyo,7.5,1.0,0.0,0.0,berta,2020-10-01
remedios,17.5,0.0,0.0,0.0,,2023-10-25
villa_real,6.5,8.0,0.0,0.0,berta,2022-11-21
arroyo,11.5,0.0,0.0,0.0,,2021-04-01
cactus,7.0,0.0,0.0,0.0,,2025-08-11
lalo,7.0,2.5,0.0,0.0,,2020-08-17
socorro,4.0,0.0,0.0,0.0,diana,2022-08-01
ciruela,5.0,0.0,0.0,0.0,julia,2020-09-28
xavier,5.0,0.5,0.0,0.0,arturo,2021-02-01
paraiso,4.0,2.5,0.0,0.0,,2025-01-24
gordillo,6.5,0.0,0.0,0.0,edgar,2021-03-17
chakas,5.0,0.0,0.0,0.0,arturo,2024-03-01
clinica_central,20.5,0.0,0.0,0.0,,2023-03-22
dona_mary,8.5,1.5,0.0,0.0,berta,2022-02-02
tito,4.5,3.0,0.0,0.0,german,2021-03-19
cactus,7.5,0.0,0.0,0.0,,2025-05-20
estrella,11.0,0.5,0.0,0.0,arturo,2024-09-21
pastora,6.5,7.5,0.0,0.0,berta,2022-01-26
chayo,8.5,0.0,0.0,0.0,cesar,2024-12-12
marta,8.5,0.0,0.0,0.0,berta,2023-03-11
escalera,10.5,0.0,0.0,0.0,,2025-06-19
paraiso,3.5,0.0,0.0,0.0,arturo,2024-07-29
bibi,2.5,0.0,0.0,0.0,ivan,2024-09-06
clinica_central,10.5,0.0,0.0,0.0,edgar,2021-07-02
gordillo,15.0,0.0,0.0,0.0,diana,2025-01-07
clinica_central,8.0,0.0,0.0,0.0,arturo,2022-04-28
hacienda,1.5,0.5,0.0,0.0,,2024-11-13
roberto,26.0,1.0,0.0,0.0,,2025-08-15
hacienda,0.5,0.0,0.0,0.0,,2022-05-12
amparo,3.0,0.0,0.0,0.0,edgar,2021-03-15
chayo,5.5,0.0,0.0,0.0,diana,2022-10-29
paraiso,3.0,0.0,0.0,0.0,,2022-08-12
concha,8.0,0.0,0.0,0.0,berta,2022-09-30
arroyo,3.5,0.0,0.0,0.0,arturo,2021-03-17
remedios,13.0,6.5,0.0,0.0,edgar,2024-06-13
arroyo,6.5,4.5,0.0,0.0,ivan,2025-02-18
norma_l,2.5,0.0,0.0,0.0,arturo,2023-06-21
estrella,6.5,0.0,0.0,0.0,,2020-08-20
estrella,7.0,0.0,0.0,0.0,cesar,2025-05-30
concha,10.5,0.5,0.0,0.0,,2024-08-02
remedios,18.0,0.0,0.0,0.0,,2022-07-22
juarez_norte,13.5,6.5,0.0,0.0,,2022-09-27
roberto,11.0,0.0,0.0,0.0,,2024-02-27
chayo,6.0,0.5,0.0,0.0,,2024-05-16
chayo,10.5,1.0,0.0,0.0,cesar,2022-05-09
remedios,10.5,0.0,0.0,0.0,,2023-09-05
marta,6.0,0.0,0.0,0.0,diana,2023-02-23
arroyo,12.5,0.0,0.0,0.0,,2022-09-28
estrella,11.5,0.0,0.0,0.0,edgar,2025-03-10
escalera,11.0,0.0,0.0,0.0,,2025-07-11
amparo,6.0,0.0,0.0,0.0,,2023-04-17
clinica_central,2.5,0.5,0.0,0.0,arturo,2024-11-08
cactus,2.5,0.0,0.0,0.0,flor,2022-10-10
cristina,4.5,6.5,0.0,0.0,,2025-03-11
tito,7.0,0.0,0.0,0.0,,2021-09-15
concha,6.5,0.5,0.0,0.0,,2023-01-27
leonor,3.5,0.5,0.0,0.0,,2023-07-31
concha,8.5,0.0,0.0,0.0,berta,2020-11-25
ancla,2.0,0.0,0.0,0.0,,2021-01-13
leonor,3.5,0.5,0.0,0.0,cesar,2023-08-17
escalera,7.5,0.0,0.0,0.0,german,2022-09-03
estrella,14.0,1.0,0.0,0.0,flor,2024-06-28
estrella,13.0,1.0,0.0,0.0,,2020-07-14
ancla,2.0,0.0,0.0,0.0,flor,2022-12-14
colinas,6.5,0.0,0.0,0.0,edgar,2020-11-17
remedios,13.0,0.0,0.0,0.0,,2021-12-30
ciruela,7.5,0.0,0.0,0.0,,2024-10-23
colinas,7.5,0.0,0.0,0.0,berta,2023-08-17
mercadito,8.0,0.0,0.0,0.0,,2025-04-26
marta,3.5,0.0,0.0,0.0,leo,2025-01-04
chayo,6.5,0.5,0.0,0.0,arturo,2023-01-21
escalera,5.0,0.0,0.0,0.0,diana,2026-01-28
arroyo,7.5,7.5,0.0,0.0,berta,2025-06-10
arroyo,11.5,0.0,0.0,0.0,berta,2021-05-19
roberto,11.0,0.0,0.0,0.0,diana,2021-04-10
ciruela,4.5,2.0,0.0,0.0,edgar,2020-09-02
roberto,15.5,0.0,0.0,0.0,arturo,2021-08-07
marta,15.5,2.5,0.0,0.0,arturo,2020-10-21
xavier,3.5,0.0,0.0,0.0,cesar,2024-06-11
hacienda,6.5,0.0,0.0,0.0,julia,2025-12-13
arroyo,8.5,0.5,0.0,0.0,berta,2022-05-02
bibi,5.0,0.0,0.0,0.0,,2025-04-10
remedios,12.0,0.0,0.0,0.0,cesar,2021-07-17
ciruela,4.5,0.5,0.0,0.0,,2024-09-05
estrella,13.5,0.0,0.0,0.0,flor,2025-11-01
cactus,2.5,0.0,0.0,0.0,diana,2022-10-31
patricia,3.5,2.5,0.0,0.0,german,2022-01-17
colinas,7.5,0.0,0.0,0.0,,2021-01-12
roja_2,4.5,0.0,0.0,0.0,,2025-01-28
escalera,5.5,0.0,0.0,0.0,ivan,2020-11-03
paraiso,1.5,0.0,0.0,0.0,flor,2024-01-13
concha,8.5,0.0,0.0,0.0,,2020-11-18
concha,12.5,0.0,0.0,0.0,flor,2021-11-02
amparo,3.5,2.0,0.0,0.0,edgar,2024-05-28
villa_real,5.5,0.0,0.0,0.0,berta,2020-10-23
ciruela,5.5,7.0,0.0,0.0,,2021-06-22
norma_l,5.0,0.0,0.0,0.0,berta,2023-10-27
lalo,16.5,6.0,0.0,0.0,,2025-11-03
roberto,12.0,0.0,0.0,0.0,berta,2023-10-10
chakas,2.0,0.0,0.0,0.0,hilda,2022-08-05
ciruela,5.5,0.0,0.0,0.0,,2022-06-13
san_uriel_s,1.5,0.0,0.0,0.0,cesar,2025-06-14
tito,6.0,1.5,0.0,0.0,,2023-07-03
mariela,10.0,4.0,0.0,0.0,cesar,2024-05-18
ciruela,5.0,3.5,0.0,0.0,,2021-09-22
leonor,6.5,0.0,0.0,0.0,,2020-07-09
patricia,3.5,0.0,0.0,0.0,ivan,2022-09-27
dona_mary,10.0,0.0,0.0,0.0,diana,2025-08-01
ciruela,5.5,1.0,0.0,0.0,,2021-05-10
chayo,6.5,0.0,0.0,0.0,arturo,2022-04-28
clinica_central,2.0,1.0,0.0,0.0,arturo,2022-03-18
tito,4.5,1.0,0.0,0.0,arturo,2024-04-08
cactus,3.5,0.0,0.0,0.0,berta,2021-09-29
clinica_central,3.0,0.0,0.0,0.0,,2021-07-14
roberto,18.0,0.0,0.0,0.0,diana,2022-02-04
escalera,9.5,0.0,0.0,0.0,berta,2021-07-29
mercadito,12.0,0.0,0.0,0.0,,2023-03-06
marta,5.0,1.0,0.0,0.0,flor,2022-08-27
lalo,19.5,0.0,0.0,0.0,hilda,2021-11-05
xavier,9.0,0.0,0.0,0.0,cesar,2021-04-24
socorro,4.0,0.0,0.0,0.0,berta,2020-07-08
arroyo,7.5,4.5,0.0,0.0,edgar,2021-02-20
socorro,4.0,0.0,0.0,0.0,ivan,2022-04-08
roja_2,2.0,6.5,0.0,0.0,hilda,2022-06-09
remedios,8.5,0.0,0.0,0.0,,2021-03-29
chakas,1.5,0.0,0.0,0.0,,2022-04-22
ciruela,7.0,0.0,0.0,0.0,,2024-03-19
remedios,18.0,0.5,0.0,0.0,diana,2025-02-03
paraiso,3.0,0.5,0.0,0.0,ivan,2022-04-14
paraiso,2.0,0.0,0.0,0.0,diana,2023-12-26
ancla,8.0,8.5,0.0,0.0,diana,2025-10-27
mercadito,5.5,0.0,0.0,0.0,arturo,2022-02-17
roberto,27.0,0.0,0.0,0.0,,2025-09-10
roberto,17.5,0.0,0.0,0.0,diana,2022-03-15
marta,4.0,5.5,0.0,0.0,cesar,2023-03-15
amparo,4.0,6.5,0.0,0.0,,2022-09-27
dona_mary,7.0,1.0,0.0,0.0,,2022-08-04
arroyo,4.5,0.0,0.0,0.0,cesar,2023-12-20
arroyo,11.0,0.0,0.0,0.0,diana,2023-09-14
gordillo,13.0,0.0,0.0,0.0,german,2022-03-02
dona_mary,8.0,0.0,0.0,0.0,,2023-03-29
patricia,4.0,7.5,0.0,0.0,,2021-09-06
tequileria,4.0,0.0,0.0,0.0,diana,2022-07-11
arroyo,9.5,0.0,0.0,0.0,edgar,2022-11-02
estrella,7.5,0.0,0.0,0.0,berta,2023-08-17
ciruela,7.5,1.5,0.0,0.0,,2025-09-15
mercadito,7.5,1.0,0.0,0.0,cesar,2025-12-23
leonor,8.0,0.0,0.0,0.0,arturo,2025-12-25
chakas,1.5,1.0,0.0,0.0,,2022-02-24
colinas,7.0,0.0,0.0,0.0,berta,2025-08-08
amparo,5.0,0.5,0.0,0.0,berta,2025-04-19
mercadito,6.5,0.0,0.0,0.0,cesar,2021-05-03
colinas,6.5,1.0,0.0,0.0,edgar,2023-09-09
cactus,7.0,0.0,0.0,0.0,,2021-03-01
amparo,5.0,0.0,0.0,0.0,cesar,2021-10-04
xavier,5.0,0.0,0.0,0.0,edgar,2024-05-03
ancla,5.5,0.0,0.0,0.0,edgar,2023-12-16
pastora,5.0,1.0,0.0,0.0,cesar,2023-09-15
pastora,6.0,0.0,0.0,0.0,cesar,2020-11-14
villa_real,4.5,0.5,0.0,0.0,edgar,2024-06-17
ciruela,5.5,5.0,0.0,0.0,berta,2021-03-08
lalo,6.5,0.0,0.0,0.0,,2021-03-03
estrella,8.0,0.0,0.0,0.0,berta,2023-08-05
leonor,4.5,0.0,0.0,0.0,hilda,2023-10-31
ancla,5.5,6.0,0.0,0.0,,2022-08-15
socorro,5.0,0.5,0.0,0.0,ivan,2021-01-13
bibi,7.0,0.0,0.0,0.0,,2020-11-03
arroyo,3.5,0.0,0.0,0.0,,2022-03-29
clinica_central,2.5,0.0,0.0,0.0,cesar,2025-12-25
pastora,5.0,0.0,0.0,0.0,hilda,2025-01-06
roberto,14.0,0.0,0.0,0.0,hilda,2024-07-04
lalo,15.0,4.0,0.0,0.0,,2024-02-20
escalera,5.0,0.0,0.0,0.0,berta,2021-04-22
patricia,5.5,0.0,0.0,0.0,german,2024-11-08
arroyo,8.5,2.0,0.0,0.0,arturo,2020-11-30
roja_2,4.0,0.0,0.0,0.0,cesar,2025-12-22
tito,4.5,1.0,0.0,0.0,,2025-12-18
socorro,5.5,0.0,0.0,0.0,cesar,2021-08-17
leonor,4.0,0.0,0.0,0.0,flor,2020-08-29
chayo,5.0,0.0,0.0,0.0,edgar,2025-05-10
lalo,30.5,1.0,0.0,0.0,berta,2024-09-21
cactus,13.0,4.5,0.0,0.0,edgar,2020-09-17
mercadito,9.5,0.5,0.0,0.0,cesar,2023-07-25
bibi,5.5,0.0,0.0,0.0,edgar,2022-01-07
cactus,8.0,0.0,0.0,0.0,hilda,2025-03-12
mercadito,9.5,0.0,0.0,0.0,,2023-07-20
patricia,4.0,0.0,0.0,0.0,flor,2025-03-01
ancla,5.0,0.0,0.0,0.0,cesar,2026-01-20
amparo,4.5,0.5,0.0,0.0,berta,2021-08-25
socorro,4.5,0.0,0.0,0.0,,2024-04-29
leonor,8.0,0.0,0.0,0.0,cesar,2026-02-25
lalo,16.0,0.5,0.0,0.0,german,2021-07-31
remedios,15.5,1.0,0.0,0.0,edgar,2021-08-20
marta,8.0,0.0,0.0,0.0,flor,2025-01-27
marta,3.5,1.0,0.0,0.0,hilda,2020-11-30
tito,5.5,0.0,0.0,0.0,,2023-07-18
estrella,5.5,0.0,0.0,0.0,,2021-08-26
colinas,9.0,0.0,0.0,0.0,diana,2022-10-25
marta,4.5,0.0,0.0,0.0,cesar,2022-12-26
amparo,4.5,0.0,0.0,0.0,arturo,2022-10-03
cactus,3.5,0.0,0.0,0.0,arturo,2022-06-04
concha,9.0,0.0,0.0,0.0,diana,2023-06-29
roja_2,2.5,1.5,0.0,0.0,diana,2021-01-18
roja_2,2.5,2.0,0.0,0.0,cesar,2023-11-08
arroyo,9.0,0.0,0.0,0.0,cesar,2026-01-07
ancla,4.0,0.0,0.0,0.0,diana,2020-11-17
arroyo,5.0,2.5,0.0,0.0,,2023-08-01
ancla,16.5,0.0,0.0,0.0,,2025-06-28
norma_l,2.0,0.0,0.0,3.0,diana,2020-07-16
roberto,7.5,0.5,0.0,0.0,diana,2024-11-05
mariela,12.0,0.0,0.0,0.0,diana,2024-11-05
estrella,10.5,0.0,0.0,0.0,berta,2022-12-09
amparo,4.0,0.0,0.0,0.0,ivan,2023-02-24
lalo,22.5,0.0,0.0,0.0,arturo,2021-03-09
chayo,7.5,0.0,0.0,0.0,,2024-08-20
leonor,7.0,0.0,0.0,0.0,arturo,2024-12-09
patricia,6.5,0.0,0.0,0.0,diana,2020-11-10
villa_real,3.0,1.5,0.0,0.0,,2020-09-29
socorro,4.0,0.0,0.0,0.0,edgar,2020-09-10
ciruela,5.0,4.0,0.0,0.0,edgar,2024-07-04
concha,5.0,0.5,0.0,0.0,,2025-01-18
escalera,5.0,0.0,0.0,0.0,berta,2023-08-08
villa_real,7.0,0.0,0.0,0.0,julia,2024-11-20
colinas,4.5,0.0,0.0,0.0,,2021-12-23
marta,11.5,0.5,0.0,0.0,,2022-03-15
lalo,7.5,1.0,0.0,0.0,,2021-09-01
juarez_norte,6.0,0.0,0.0,0.0,hilda,2021-12-25
ancla,2.5,4.5,0.0,0.0,german,2023-05-30
lalo,17.5,0.0,0.0,0.0,arturo,2024-05-31
amparo,3.5,0.0,0.0,0.0,german,2021-07-27
chayo,4.5,0.0,0.0,0.0,,2022-03-14
cactus,3.5,0.0,0.0,0.0,cesar,2025-03-12
amparo,4.0,0.0,0.0,0.0,,2020-08-08
arroyo,5.0,0.0,0.0,0.0,berta,2024-05-17
patricia,2.5,2.0,0.0,0.0,arturo,2023-08-11
colinas,7.0,0.0,0.0,0.0,cesar,2023-03-17
clinica_central,27.5,1.0,0.0,0.0,flor,2021-03-04
paraiso,6.0,0.0,0.0,0.0,,2024-06-26
chayo,9.0,0.0,0.0,0.0,,2021-04-01
roberto,20.0,0.0,0.0,0.0,edgar,2026-02-09
estrella,11.0,0.5,0.0,0.0,,2023-01-31
marta,5.0,0.0,0.0,0.0,german,2022-08-25
gordillo,6.5,4.0,0.0,0.0,,2024-10-21
escalera,6.0,0.0,0.0,0.0,berta,2023-12-04
bibi,1.0,0.0,0.0,0.0,,2023-06-17
concha,9.5,0.0,0.0,0.0,diana,2024-06-07
xavier,2.0,0.0,0.0,0.0,german,2021-03-06
colinas,5.0,2.0,0.0,0.0,,2022-12-26
concha,9.5,0.0,0.0,0.0,,2022-02-14
arroyo,2.5,0.0,0.0,0.0,flor,2021-11-24
clinica_central,3.5,0.0,0.0,0.0,,2022-12-23
cactus,7.5,0.0,0.0,0.0,cesar,2023-10-25
colinas,5.5,0.0,0.0,0.0,berta,2022-12-17
escalera,4.5,0.0,0.0,0.0,,2023-02-01
estrella,7.0,0.0,0.0,0.0,diana,2025-04-05
marta,7.0,1.5,0.0,0.0,diana,2023-04-01
cactus,7.0,1.5,0.0,0.0,julia,2025-09-17
paraiso,5.5,0.0,0.0,0.0,diana,2020-12-17
remedios,9.0,0.0,0.0,0.0,,2026-02-28
concha,7.0,3.0,0.0,0.0,german,2026-01-02
ancla,2.0,0.0,0.0,0.0,arturo,2026-02-03
dona_mary,8.5,2.0,0.0,0.0,ivan,2023-09-09
estrella,8.0,1.0,0.0,0.0,berta,2021-04-23
marta,9.5,0.0,0.0,0.0,arturo,2026-01-12
patricia,4.0,2.5,0.0,0.0,diana,2021-04-01
remedios,11.0,0.0,0.0,0.0,,2025-09-25
lalo,8.5,1.0,0.0,0.0,marcos,2022-08-30
roja_2,2.0,2.0,0.0,0.0,hilda,2021-06-30
estrella,12.0,0.5,0.0,0.0,hilda,2022-09-26
tito,11.5,0.5,0.0,0.0,edgar,2021-04-07
roberto,10.5,7.5,0.0,0.0,arturo,2021-02-09
remedios,18.5,0.0,0.0,0.0,arturo,2022-07-16
paraiso,8.5,0.0,0.0,0.0,,2022-09-22
clinica_central,1.0,0.0,0.0,0.0,diana,2022-08-15
lalo,30.0,0.5,0.0,0.0,cesar,2024-05-11
marta,13.0,0.0,0.0,0.0,hilda,2022-05-09
remedios,14.5,0.0,0.0,0.0,flor,2021-09-13
roberto,15.5,0.0,0.0,0.0,arturo,2024-06-08
tito,6.5,4.0,0.0,0.0,cesar,2020-11-09
estrella,9.5,0.0,0.0,0.0,,2023-01-27
ciruela,5.0,2.0,0.0,0.0,flor,2021-10-08
clinica_central,4.0,4.5,0.0,0.0,berta,2023-10-14
villa_real,11.0,0.0,0.0,0.0,,2024-11-06
cactus,5.5,0.0,0.0,0.0,,2025-11-10
lalo,9.0,0.5,0.0,0.0,,2021-12-06
concha,7.0,1.0,0.0,0.0,hilda,2023-03-23
gordillo,3.5,0.5,0.0,0.0,edgar,2023-05-12
remedios,18.0,2.0,0.0,0.0,flor,2025-08-01
ancla,8.5,0.0,0.0,0.0,berta,2021-09-02
clinica_central,3.0,2.0,0.0,0.0,ivan,2024-05-31
chakas,1.5,0.0,0.0,0.0,berta,2022-08-23
estrella,20.0,0.0,0.0,0.0,arturo,2020-09-04
roja_2,2.0,0.0,0.0,0.0,,2022-08-26
lalo,17.5,0.0,0.0,0.0,,2025-03-18
estrella,12.5,3.0,0.0,0.0,diana,2025-10-08
mariela,12.5,2.5,0.0,0.0,diana,2021-08-25
marta,8.5,1.0,0.0,0.0,,2022-01-03
remedios,14.0,1.0,0.0,0.0,edgar,2022-02-11
roberto,26.0,0.0,0.0,0.0,,2023-02-13
remedios,12.5,2.5,0.0,0.0,arturo,2022-02-24
socorro,3.5,0.5,0.0,0.0,flor,2025-07-05
cactus,4.5,0.0,0.0,0.0,diana,2021-09-29
remedios,27.5,0.5,0.0,0.0,,2025-05-30
gordillo,7.5,0.5,0.0,0.0,german,2022-09-22
paraiso,3.5,0.0,0.0,0.0,arturo,2026-01-15
lalo,16.0,2.0,0.0,0.0,german,2023-01-27
chayo,4.5,0.0,0.0,0.0,,2022-07-04
leonor,6.0,0.5,0.0,0.0,diana,2022-06-01
bibi,5.5,0.0,0.0,0.0,german,2021-07-31
gordillo,18.0,0.5,0.0,0.0,berta,2023-01-30
gordillo,12.5,1.0,0.0,0.0,diana,2021-11-29
paraiso,3.5,0.5,0.0,0.0,berta,2025-01-24
ancla,13.5,0.0,0.0,0.0,arturo,2020-07-06
escalera,7.5,0.0,0.0,0.0,,2022-05-25
tito,4.0,0.0,0.0,0.0,arturo,2023-05-19
arroyo,10.0,0.0,0.0,0.0,julia,2024-11-11
marta,11.0,0.0,0.0,0.0,diana,2024-10-02
lalo,22.0,4.0,0.0,0.0,german,2020-12-04
leonor,5.5,0.0,0.0,0.0,hilda,2024-09-17
clinica_central,0.5,0.0,0.0,0.0,edgar,2021-01-07
leonor,3.0,0.0,0.0,0.0,berta,2022-04-13
lalo,16.0,0.0,0.0,0.0,,2022-01-19
villa_real,1.5,0.0,0.0,0.0,,2023-11-13
escalera,2.0,0.0,0.0,0.0,german,2021-07-28
fausto,4.5,0.0,0.0,0.0,edgar,2020-08-19
marta,9.5,0.5,0.0,0.0,,2022-06-03
lalo,15.5,0.0,0.0,0.0,edgar,2023-08-01
pastora,5.5,0.0,0.0,0.0,,2022-07-15
pastora,5.5,0.0,0.0,0.0,arturo,2024-08-12
marta,9.0,1.0,0.0,0.0,german,2022-04-05
estrella,6.5,0.0,0.0,0.0,julia,2020-08-21
roja_2,4.0,0.0,0.0,0.0,flor,2024-10-03
patricia,4.0,0.0,0.0,0.0,,2021-12-13
tito,6.5,1.5,0.0,0.0,,2025-03-10
ciruela,5.5,0.0,0.0,0.0,julia,2025-11-28
hacienda,1.5,0.0,0.0,0.0,cesar,2021-07-20
bibi,6.5,0.0,0.0,0.0,cesar,2024-11-14
leonor,4.0,0.0,0.0,0.0,berta,2021-11-26
marta,10.0,0.0,0.0,0.0,,2025-02-08
escalera,9.5,0.0,0.0,0.0,cesar,2025-04-19
estrella,7.5,0.0,0.0,0.0,german,2022-08-19
marta,4.0,0.0,0.0,0.0,berta,2022-02-28
villa_real,6.0,3.0,0.0,0.0,berta,2022-10-25
escalera,8.5,2.0,0.0,0.0,berta,2021-09-29
mariela,12.5,0.0,0.0,0.0,ivan,2023-04-03
roberto,14.5,0.0,0.0,0.0,edgar,2023-06-22
cactus,6.0,0.0,0.0,0.0,diana,2025-01-28
arroyo,8.0,0.0,0.0,0.0,,2023-08-21
