,cliente_id,entrega,devolucion,repartidor_id,mes,estacion,año,dia_mes,dia_sem,demanda_neta
2747,26,6.5,8.0,2,11,4,2022,21,1,-1.5
2748,21,11.5,0.0,1,4,2,2021,1,4,11.5
2749,9,7.0,0.0,1,8,3,2025,11,1,7.0
2750,0,7.0,2.5,1,8,3,2020,17,1,4.5
2751,11,4.0,0.0,0,8,3,2022,1,1,4.0
2752,10,5.0,0.0,11,9,4,2020,28,1,5.0
2753,17,5.0,0.5,6,2,1,2021,1,1,4.5
2754,2,4.0,2.5,1,1,1,2025,24,5,1.5
2755,7,6.5,0.0,9,3,2,2021,17,3,6.5
2756,27,5.0,0.0,6,3,2,2024,1,5,5.0
2757,19,20.5,0.0,1,3,2,2023,22,3,20.5
2758,20,8.5,1.5,2,2,1,2022,2,3,7.0
2759,3,4.5,3.0,8,3,2,2021,19,5,1.5
2760,9,7.5,0.0,1,5,2,2025,20,2,7.5
2761,8,11.0,0.5,6,9,4,2024,21,6,10.5
2762,28,6.5,7.5,2,1,1,2022,26,3,-1.0
2763,15,8.5,0.0,10,12,1,2024,12,4,8.5
2764,6,8.5,0.0,2,3,2,2023,11,6,8.5
2765,13,10.5,0.0,1,6,3,2025,19,4,10.5
2766,2,3.5,0.0,6,7,3,2024,29,1,3.5
2767,33,2.5,0.0,5,9,4,2024,6,5,2.5
2768,19,10.5,0.0,9,7,3,2021,2,5,10.5
2769,7,15.0,0.0,0,1,1,2025,7,2,15.0
2770,19,8.0,0.0,6,4,2,2022,28,4,8.0
2771,32,1.5,0.5,1,11,4,2024,13,3,1.0
2772,4,26.0,1.0,1,8,3,2025,15,5,25.0
2773,32,0.5,0.0,1,5,2,2022,12,4,0.5
2774,30,3.0,0.0,9,3,2,2021,15,1,3.0
2775,15,5.5,0.0,0,10,4,2022,29,6,5.5
2776,2,3.0,0.0,1,8,3,2022,12,5,3.0
2777,22,8.0,0.0,2,9,4,2022,30,5,8.0
2778,21,3.5,0.0,6,3,2,2021,17,3,3.5
2779,16,13.0,6.5,9,6,3,2024,13,4,6.5
2780,21,6.5,4.5,5,2,1,2025,18,2,2.0
2781,40,2.5,0.0,6,6,3,2023,21,3,2.5
2782,8,6.5,0.0,1,8,3,2020,20,4,6.5
2783,8,7.0,0.0,10,5,2,2025,30,5,7.0
2784,22,10.5,0.5,1,8,3,2024,2,5,10.0
2785,16,18.0,0.0,1,7,3,2022,22,5,18.0
2786,24,13.5,6.5,1,9,4,2022,27,2,7.0
2787,4,11.0,0.0,1,2,1,2024,27,2,11.0
2788,15,6.0,0.5,1,5,2,2024,16,4,5.5
2789,15,10.5,1.0,10,5,2,2022,9,1,9.5
2790,16,10.5,0.0,1,9,4,2023,5,2,10.5
2791,6,6.0,0.0,0,2,1,2023,23,4,6.0
2792,21,12.5,0.0,1,9,4,2022,28,3,12.5
2793,8,11.5,0.0,9,3,2,2025,10,1,11.5
2794,13,11.0,0.0,1,7,3,2025,11,5,11.0
2795,30,6.0,0.0,1,4,2,2023,17,1,6.0
2796,19,2.5,0.5,6,11,4,2024,8,5,2.0
2797,9,2.5,0.0,4,10,4,2022,10,1,2.5
2798,14,4.5,6.5,1,3,2,2025,11,2,-2.0
2799,3,7.0,0.0,1,9,4,2021,15,3,7.0
2800,22,6.5,0.5,1,1,1,2023,27,5,6.0
2801,1,3.5,0.5,1,7,3,2023,31,1,3.0
2802,22,8.5,0.0,2,11,4,2020,25,3,8.5
2803,35,2.0,0.0,1,1,1,2021,13,3,2.0
2804,1,3.5,0.5,10,8,3,2023,17,4,3.0
2805,13,7.5,0.0,8,9,4,2022,3,6,7.5
2806,8,14.0,1.0,4,6,3,2024,28,5,13.0
2807,8,13.0,1.0,1,7,3,2020,14,2,12.0
2808,35,2.0,0.0,4,12,1,2022,14,3,2.0
2809,23,6.5,0.0,9,11,4,2020,17,2,6.5
2810,16,13.0,0.0,1,12,1,2021,30,4,13.0
2811,10,7.5,0.0,1,10,4,2024,23,3,7.5
2812,23,7.5,0.0,2,8,3,2023,17,4,7.5
2813,18,8.0,0.0,1,4,2,2025,26,6,8.0
2814,6,3.5,0.0,7,1,1,2025,4,6,3.5
2815,15,6.5,0.5,6,1,1,2023,21,6,6.0
2816,13,5.0,0.0,0,1,1,2026,28,3,5.0
2817,21,7.5,7.5,2,6,3,2025,10,2,0.0
2818,21,11.5,0.0,2,5,2,2021,19,3,11.5
2819,4,11.0,0.0,0,4,2,2021,10,6,11.0
2820,10,4.5,2.0,9,9,4,2020,2,3,2.5
2821,4,15.5,0.0,6,8,3,2021,7,6,15.5
2822,6,15.5,2.5,6,10,4,2020,21,3,13.0
2823,17,3.5,0.0,10,6,3,2024,11,2,3.5
2824,32,6.5,0.0,11,12,1,2025,13,6,6.5
2825,21,8.5,0.5,2,5,2,2022,2,1,8.0
2826,33,5.0,0.0,1,4,2,2025,10,4,5.0
2827,16,12.0,0.0,10,7,3,2021,17,6,12.0
2828,10,4.5,0.5,1,9,4,2024,5,4,4.0
2829,8,13.5,0.0,4,11,4,2025,1,6,13.5
2830,9,2.5,0.0,0,10,4,2022,31,1,2.5
2831,5,3.5,2.5,8,1,1,2022,17,1,1.0
2832,23,7.5,0.0,1,1,1,2021,12,2,7.5
2833,12,4.5,0.0,1,1,1,2025,28,2,4.5
2834,13,5.5,0.0,5,11,4,2020,3,2,5.5
2835,2,1.5,0.0,4,1,1,2024,13,6,1.5
2836,22,8.5,0.0,1,11,4,2020,18,3,8.5
2837,22,12.5,0.0,4,11,4,2021,2,2,12.5
2838,30,3.5,2.0,9,5,2,2024,28,2,1.5
2839,26,5.5,0.0,2,10,4,2020,23,5,5.5
2840,10,5.5,7.0,1,6,3,2021,22,2,-1.5
2841,40,5.0,0.0,2,10,4,2023,27,5,5.0
2842,0,16.5,6.0,1,11,4,2025,3,1,10.5
2843,4,12.0,0.0,2,10,4,2023,10,2,12.0
2844,27,2.0,0.0,3,8,3,2022,5,5,2.0
2845,10,5.5,0.0,1,6,3,2022,13,1,5.5
2846,39,1.5,0.0,10,6,3,2025,14,6,1.5
2847,3,6.0,1.5,1,7,3,2023,3,1,4.5
2848,29,10.0,4.0,10,5,2,2024,18,6,6.0
2849,10,5.0,3.5,1,9,4,2021,22,3,1.5
2850,1,6.5,0.0,1,7,3,2020,9,4,6.5
2851,5,3.5,0.0,5,9,4,2022,27,2,3.5
2852,20,10.0,0.0,0,8,3,2025,1,5,10.0
2853,10,5.5,1.0,1,5,2,2021,10,1,4.5
2854,15,6.5,0.0,6,4,2,2022,28,4,6.5
2855,19,2.0,1.0,6,3,2,2022,18,5,1.0
2856,3,4.5,1.0,6,4,2,2024,8,1,3.5
2857,9,3.5,0.0,2,9,4,2021,29,3,3.5
2858,19,3.0,0.0,1,7,3,2021,14,3,3.0
2859,4,18.0,0.0,0,2,1,2022,4,5,18.0
2860,13,9.5,0.0,2,7,3,2021,29,4,9.5
2861,18,12.0,0.0,1,3,2,2023,6,1,12.0
2862,6,5.0,1.0,4,8,3,2022,27,6,4.0
2863,0,19.5,0.0,3,11,4,2021,5,5,19.5
2864,17,9.0,0.0,10,4,2,2021,24,6,9.0
2865,11,4.0,0.0,2,7,3,2020,8,3,4.0
2866,21,7.5,4.5,9,2,1,2021,20,6,3.0
2867,11,4.0,0.0,5,4,2,2022,8,5,4.0
2868,12,2.0,6.5,3,6,3,2022,9,4,-4.5
2869,16,8.5,0.0,1,3,2,2021,29,1,8.5
2870,27,1.5,0.0,1,4,2,2022,22,5,1.5
2871,10,7.0,0.0,1,3,2,2024,19,2,7.0
2872,16,18.0,0.5,0,2,1,2025,3,1,17.5
2873,2,3.0,0.5,5,4,2,2022,14,4,2.5
2874,2,2.0,0.0,0,12,1,2023,26,2,2.0
2875,35,8.0,8.5,0,10,4,2025,27,1,-0.5
2876,18,5.5,0.0,6,2,1,2022,17,4,5.5
2877,4,27.0,0.0,1,9,4,2025,10,3,27.0
2878,4,17.5,0.0,0,3,2,2022,15,2,17.5
2879,6,4.0,5.5,10,3,2,2023,15,3,-1.5
2880,30,4.0,6.5,1,9,4,2022,27,2,-2.5
2881,20,7.0,1.0,1,8,3,2022,4,4,6.0
2882,21,4.5,0.0,10,12,1,2023,20,3,4.5
2883,21,11.0,0.0,0,9,4,2023,14,4,11.0
2884,7,13.0,0.0,8,3,2,2022,2,3,13.0
2885,20,8.0,0.0,1,3,2,2023,29,3,8.0
2886,5,4.0,7.5,1,9,4,2021,6,1,-3.5
2887,25,4.0,0.0,0,7,3,2022,11,1,4.0
2888,21,9.5,0.0,9,11,4,2022,2,3,9.5
2889,8,7.5,0.0,2,8,3,2023,17,4,7.5
2890,10,7.5,1.5,1,9,4,2025,15,1,6.0
2891,18,7.5,1.0,10,12,1,2025,23,2,6.5
2892,1,8.0,0.0,6,12,1,2025,25,4,8.0
2893,27,1.5,1.0,1,2,1,2022,24,4,0.5
2894,23,7.0,0.0,2,8,3,2025,8,5,7.0
2895,30,5.0,0.5,2,4,2,2025,19,6,4.5
2896,18,6.5,0.0,10,5,2,2021,3,1,6.5
2897,23,6.5,1.0,9,9,4,2023,9,6,5.5
2898,9,7.0,0.0,1,3,2,2021,1,1,7.0
2899,30,5.0,0.0,10,10,4,2021,4,1,5.0
2900,17,5.0,0.0,9,5,2,2024,3,5,5.0
2901,35,5.5,0.0,9,12,1,2023,16,6,5.5
2902,28,5.0,1.0,10,9,4,2023,15,5,4.0
2903,28,6.0,0.0,10,11,4,2020,14,6,6.0
2904,26,4.5,0.5,9,6,3,2024,17,1,4.0
2905,10,5.5,5.0,2,3,2,2021,8,1,0.5
2906,0,6.5,0.0,1,3,2,2021,3,3,6.5
2907,8,8.0,0.0,2,8,3,2023,5,6,8.0
2908,1,4.5,0.0,3,10,4,2023,31,2,4.5
2909,35,5.5,6.0,1,8,3,2022,15,1,-0.5
2910,11,5.0,0.5,5,1,1,2021,13,3,4.5
2911,33,7.0,0.0,1,11,4,2020,3,2,7.0
2912,21,3.5,0.0,1,3,2,2022,29,2,3.5
2913,19,2.5,0.0,10,12,1,2025,25,4,2.5
2914,28,5.0,0.0,3,1,1,2025,6,1,5.0
2915,4,14.0,0.0,3,7,3,2024,4,4,14.0
2916,0,15.0,4.0,1,2,1,2024,20,2,11.0
2917,13,5.0,0.0,2,4,2,2021,22,4,5.0
2918,5,5.5,0.0,8,11,4,2024,8,5,5.5
2919,21,8.5,2.0,6,11,4,2020,30,1,6.5
2920,12,4.0,0.0,10,12,1,2025,22,1,4.0
2921,3,4.5,1.0,1,12,1,2025,18,4,3.5
2922,11,5.5,0.0,10,8,3,2021,17,2,5.5
2923,1,4.0,0.0,4,8,3,2020,29,6,4.0
2924,15,5.0,0.0,9,5,2,2025,10,6,5.0
2925,0,30.5,1.0,2,9,4,2024,21,6,29.5
2926,9,13.0,4.5,9,9,4,2020,17,4,8.5
2927,18,9.5,0.5,10,7,3,2023,25,2,9.0
2928,33,5.5,0.0,9,1,1,2022,7,5,5.5
2929,9,8.0,0.0,3,3,2,2025,12,3,8.0
2930,18,9.5,0.0,1,7,3,2023,20,4,9.5
2931,5,4.0,0.0,4,3,2,2025,1,6,4.0
2932,35,5.0,0.0,10,1,1,2026,20,2,5.0
2933,30,4.5,0.5,2,8,3,2021,25,3,4.0
2934,11,4.5,0.0,1,4,2,2024,29,1,4.5
2935,1,8.0,0.0,10,2,1,2026,25,3,8.0
2936,0,16.0,0.5,8,7,3,2021,31,6,15.5
2937,16,15.5,1.0,9,8,3,2021,20,5,14.5
2938,6,8.0,0.0,4,1,1,2025,27,1,8.0
2939,6,3.5,1.0,3,11,4,2020,30,1,2.5
2940,3,5.5,0.0,1,7,3,2023,18,2,5.5
2941,8,5.5,0.0,1,8,3,2021,26,4,5.5
2942,23,9.0,0.0,0,10,4,2022,25,2,9.0
2943,6,4.5,0.0,10,12,1,2022,26,1,4.5
2944,30,4.5,0.0,6,10,4,2022,3,1,4.5
2945,9,3.5,0.0,6,6,3,2022,4,6,3.5
2946,22,9.0,0.0,0,6,3,2023,29,4,9.0
2947,12,2.5,1.5,0,1,1,2021,18,1,1.0
2948,12,2.5,2.0,10,11,4,2023,8,3,0.5
2949,21,9.0,0.0,10,1,1,2026,7,3,9.0
2950,35,4.0,0.0,0,11,4,2020,17,2,4.0
2951,21,5.0,2.5,1,8,3,2023,1,2,2.5
2952,35,16.5,0.0,1,6,3,2025,28,6,16.5
2953,40,2.0,0.0,0,7,3,2020,16,4,2.0
2954,4,7.5,0.5,0,11,4,2024,5,2,7.0
2955,29,12.0,0.0,0,11,4,2024,5,2,12.0
2956,8,10.5,0.0,2,12,1,2022,9,5,10.5
2957,30,4.0,0.0,5,2,1,2023,24,5,4.0
2958,0,22.5,0.0,6,3,2,2021,9,2,22.5
2959,15,7.5,0.0,1,8,3,2024,20,2,7.5
2960,1,7.0,0.0,6,12,1,2024,9,1,7.0
2961,5,6.5,0.0,0,11,4,2020,10,2,6.5
2962,26,3.0,1.5,1,9,4,2020,29,2,1.5
2963,11,4.0,0.0,9,9,4,2020,10,4,4.0
2964,10,5.0,4.0,9,7,3,2024,4,4,1.0
2965,22,5.0,0.5,1,1,1,2025,18,6,4.5
2966,13,5.0,0.0,2,8,3,2023,8,2,5.0
2967,26,7.0,0.0,11,11,4,2024,20,3,7.0
2968,23,4.5,0.0,1,12,1,2021,23,4,4.5
2969,6,11.5,0.5,1,3,2,2022,15,2,11.0
2970,0,7.5,1.0,1,9,4,2021,1,3,6.5
2971,24,6.0,0.0,3,12,1,2021,25,6,6.0
2972,35,2.5,4.5,8,5,2,2023,30,2,-2.0
2973,0,17.5,0.0,6,5,2,2024,31,5,17.5
2974,30,3.5,0.0,8,7,3,2021,27,2,3.5
2975,15,4.5,0.0,1,3,2,2022,14,1,4.5
2976,9,3.5,0.0,10,3,2,2025,12,3,3.5
2977,30,4.0,0.0,1,8,3,2020,8,6,4.0
2978,21,5.0,0.0,2,5,2,2024,17,5,5.0
2979,5,2.5,2.0,6,8,3,2023,11,5,0.5
2980,23,7.0,0.0,10,3,2,2023,17,5,7.0
2981,19,27.5,1.0,4,3,2,2021,4,4,26.5
2982,2,6.0,0.0,1,6,3,2024,26,3,6.0
2983,15,9.0,0.0,1,4,2,2021,1,4,9.0
2984,4,20.0,0.0,9,2,1,2026,9,1,20.0
2985,8,11.0,0.5,1,1,1,2023,31,2,10.5
2986,6,5.0,0.0,8,8,3,2022,25,4,5.0
2987,7,6.5,4.0,1,10,4,2024,21,1,2.5
2988,13,6.0,0.0,2,12,1,2023,4,1,6.0
2989,33,1.0,0.0,1,6,3,2023,17,6,1.0
2990,22,9.5,0.0,0,6,3,2024,7,5,9.5
2991,17,2.0,0.0,8,3,2,2021,6,6,2.0
2992,23,5.0,2.0,1,12,1,2022,26,1,3.0
2993,22,9.5,0.0,1,2,1,2022,14,1,9.5
2994,21,2.5,0.0,4,11,4,2021,24,3,2.5
2995,19,3.5,0.0,1,12,1,2022,23,5,3.5
2996,9,7.5,0.0,10,10,4,2023,25,3,7.5
2997,23,5.5,0.0,2,12,1,2022,17,6,5.5
2998,13,4.5,0.0,1,2,1,2023,1,3,4.5
2999,8,7.0,0.0,0,4,2,2025,5,6,7.0
3000,6,7.0,1.5,0,4,2,2023,1,6,5.5
3001,9,7.0,1.5,11,9,4,2025,17,3,5.5
3002,2,5.5,0.0,0,12,1,2020,17,4,5.5
3003,16,9.0,0.0,1,2,1,2026,28,6,9.0
3004,22,7.0,3.0,8,1,1,2026,2,5,4.0
3005,35,2.0,0.0,6,2,1,2026,3,2,2.0
3006,20,8.5,2.0,5,9,4,2023,9,6,6.5
3007,8,8.0,1.0,2,4,2,2021,23,5,7.0
3008,6,9.5,0.0,6,1,1,2026,12,1,9.5
3009,5,4.0,2.5,0,4,2,2021,1,4,1.5
3010,16,11.0,0.0,1,9,4,2025,25,4,11.0
3011,0,8.5,1.0,13,8,3,2022,30,2,7.5
3012,12,2.0,2.0,3,6,3,2021,30,3,0.0
3013,8,12.0,0.5,3,9,4,2022,26,1,11.5
3014,3,11.5,0.5,9,4,2,2021,7,3,11.0
3015,4,10.5,7.5,6,2,1,2021,9,2,3.0
3016,16,18.5,0.0,6,7,3,2022,16,6,18.5
3017,2,8.5,0.0,1,9,4,2022,22,4,8.5
3018,19,1.0,0.0,0,8,3,2022,15,1,1.0
3019,0,30.0,0.5,10,5,2,2024,11,6,29.5
3020,6,13.0,0.0,3,5,2,2022,9,1,13.0
3021,16,14.5,0.0,4,9,4,2021,13,1,14.5
3022,4,15.5,0.0,6,6,3,2024,8,6,15.5
3023,3,6.5,4.0,10,11,4,2020,9,1,2.5
3024,8,9.5,0.0,1,1,1,2023,27,5,9.5
3025,10,5.0,2.0,4,10,4,2021,8,5,3.0
3026,19,4.0,4.5,2,10,4,2023,14,6,-0.5
3027,26,11.0,0.0,1,11,4,2024,6,3,11.0
3028,9,5.5,0.0,1,11,4,2025,10,1,5.5
3029,0,9.0,0.5,1,12,1,2021,6,1,8.5
3030,22,7.0,1.0,3,3,2,2023,23,4,6.0
3031,7,3.5,0.5,9,5,2,2023,12,5,3.0
3032,16,18.0,2.0,4,8,3,2025,1,5,16.0
3033,35,8.5,0.0,2,9,4,2021,2,4,8.5
3034,19,3.0,2.0,5,5,2,2024,31,5,1.0
3035,27,1.5,0.0,2,8,3,2022,23,2,1.5
3036,8,20.0,0.0,6,9,4,2020,4,5,20.0
3037,12,2.0,0.0,1,8,3,2022,26,5,2.0
3038,0,17.5,0.0,1,3,2,2025,18,2,17.5
3039,8,12.5,3.0,0,10,4,2025,8,3,9.5
3040,29,12.5,2.5,0,8,3,2021,25,3,10.0
3041,6,8.5,1.0,1,1,1,2022,3,1,7.5
3042,16,14.0,1.0,9,2,1,2022,11,5,13.0
3043,4,26.0,0.0,1,2,1,2023,13,1,26.0
3044,16,12.5,2.5,6,2,1,2022,24,4,10.0
3045,11,3.5,0.5,4,7,3,2025,5,6,3.0
3046,9,4.5,0.0,0,9,4,2021,29,3,4.5
3047,16,27.5,0.5,1,5,2,2025,30,5,27.0
3048,7,7.5,0.5,8,9,4,2022,22,4,7.0
3049,2,3.5,0.0,6,1,1,2026,15,4,3.5
3050,0,16.0,2.0,8,1,1,2023,27,5,14.0
3051,15,4.5,0.0,1,7,3,2022,4,1,4.5
3052,1,6.0,0.5,0,6,3,2022,1,3,5.5
3053,33,5.5,0.0,8,7,3,2021,31,6,5.5
3054,7,18.0,0.5,2,1,1,2023,30,1,17.5
3055,7,12.5,1.0,0,11,4,2021,29,1,11.5
3056,2,3.5,0.5,2,1,1,2025,24,5,3.0
3057,35,13.5,0.0,6,7,3,2020,6,1,13.5
3058,13,7.5,0.0,1,5,2,2022,25,3,7.5
3059,3,4.0,0.0,6,5,2,2023,19,5,4.0
3060,21,10.0,0.0,11,11,4,2024,11,1,10.0
3061,6,11.0,0.0,0,10,4,2024,2,3,11.0
3062,0,22.0,4.0,8,12,1,2020,4,5,18.0
3063,1,5.5,0.0,3,9,4,2024,17,2,5.5
3064,19,0.5,0.0,9,1,1,2021,7,4,0.5
3065,1,3.0,0.0,2,4,2,2022,13,3,3.0
3066,0,16.0,0.0,1,1,1,2022,19,3,16.0
3067,26,1.5,0.0,1,11,4,2023,13,1,1.5
3068,13,2.0,0.0,8,7,3,2021,28,3,2.0
3069,36,4.5,0.0,9,8,3,2020,19,3,4.5
3070,6,9.5,0.5,1,6,3,2022,3,5,9.0
3071,0,15.5,0.0,9,8,3,2023,1,2,15.5
3072,28,5.5,0.0,1,7,3,2022,15,5,5.5
3073,28,5.5,0.0,6,8,3,2024,12,1,5.5
3074,6,9.0,1.0,8,4,2,2022,5,2,8.0
3075,8,6.5,0.0,11,8,3,2020,21,5,6.5
3076,12,4.0,0.0,4,10,4,2024,3,4,4.0
3077,5,4.0,0.0,1,12,1,2021,13,1,4.0
3078,3,6.5,1.5,1,3,2,2025,10,1,5.0
3079,10,5.5,0.0,11,11,4,2025,28,5,5.5
3080,32,1.5,0.0,10,7,3,2021,20,2,1.5
3081,33,6.5,0.0,10,11,4,2024,14,4,6.5
3082,1,4.0,0.0,2,11,4,2021,26,5,4.0
3083,6,10.0,0.0,1,2,1,2025,8,6,10.0
3084,13,9.5,0.0,10,4,2,2025,19,6,9.5
3085,8,7.5,0.0,8,8,3,2022,19,5,7.5
3086,6,4.0,0.0,2,2,1,2022,28,1,4.0
3087,26,6.0,3.0,2,10,4,2022,25,2,3.0
3088,13,8.5,2.0,2,9,4,2021,29,3,6.5
3089,29,12.5,0.0,5,4,2,2023,3,1,12.5
3090,4,14.5,0.0,9,6,3,2023,22,4,14.5
3091,9,6.0,0.0,0,1,1,2025,28,2,6.0
3092,21,8.0,0.0,1,8,3,2023,21,1,8.0
3093,40,1.5,6.0,1,2,1,2026,14,6,-4.5
3094,33,10.5,0.0,1,6,3,2023,1,4,10.5
3095,16,22.0,0.0,9,10,4,2025,13,1,22.0
3096,13,4.5,0.0,1,3,2,2023,14,2,4.5
3097,0,15.5,0.5,10,2,1,2023,4,6,15.0
3098,10,7.0,0.0,2,2,1,2024,28,3,7.0
3099,16,11.0,0.0,9,9,4,2023,1,5,11.0
3100,13,7.0,0.0,1,5,2,2021,22,6,7.0
3101,6,3.0,4.0,2,7,3,2020,31,5,-1.0
3102,4,8.0,0.0,9,2,1,2024,7,3,8.0
3103,38,4.5,0.0,2,8,3,2022,18,4,4.5
3104,0,11.0,0.0,1,10,4,2022,25,2,11.0
3105,24,11.5,0.0,1,7,3,2020,3,5,11.5
3106,22,6.0,0.0,6,4,2,2025,16,3,6.0
3107,11,5.0,0.0,1,10,4,2024,28,1,5.0
3108,12,3.5,0.0,2,7,3,2021,17,6,3.5
3109,27,1.5,0.0,0,9,4,2020,2,3,1.5
3110,11,4.0,1.0,0,10,4,2022,10,1,3.0
3111,20,10.0,0.0,2,7,3,2022,13,3,10.0
3112,27,1.0,0.0,10,8,3,2025,28,4,1.0
3113,0,5.5,2.0,1,8,3,2022,23,2,3.5
3114,19,7.5,0.0,1,5,2,2022,25,3,7.5
3115,0,17.0,1.0,4,12,1,2021,9,4,16.0
3116,2,3.5,0.0,10,11,4,2020,27,5,3.5
3117,6,2.5,0.5,9,11,4,2025,28,5,2.0
3118,19,0.5,0.0,1,11,4,2021,5,5,0.5
3119,9,2.5,0.0,6,6,3,2022,25,6,2.5
3120,38,0.5,0.5,1,6,3,2025,21,6,0.0
3121,32,0.5,0.0,2,10,4,2021,7,4,0.5
3122,6,11.0,0.5,6,3,2,2025,10,1,10.5
3123,19,5.5,1.5,4,12,1,2025,4,4,4.0
3124,28,5.0,0.0,1,11,4,2020,23,1,5.0
3125,5,3.5,0.0,1,9,4,2024,11,3,3.5
3126,8,13.0,0.0,4,2,1,2022,25,5,13.0
3127,36,4.0,0.0,8,5,2,2022,10,2,4.0
3128,22,7.5,0.0,1,8,3,2023,21,1,7.5
3129,18,8.0,0.0,2,12,1,2023,7,4,8.0
3130,15,7.5,0.0,1,3,2,2023,16,4,7.5
3131,1,8.5,0.0,1,11,4,2025,19,3,8.5
3132,26,6.5,1.0,2,2,1,2023,7,2,5.5
3134,4,10.0,0.0,1,12,1,2020,29,2,10.0
3135,23,6.0,0.0,4,9,4,2024,24,2,6.0
3136,23,6.5,3.0,1,7,3,2023,17,1,3.5
3137,5,6.0,0.0,10,12,1,2025,29,1,6.0
3138,20,3.5,0.0,6,10,4,2022,8,6,3.5
3139,8,6.5,0.5,10,10,4,2023,7,6,6.0
3140,16,14.5,0.0,0,1,1,2025,11,6,14.5
3141,4,14.0,4.0,10,12,1,2020,23,3,10.0
3142,20,8.0,0.0,6,9,4,2022,8,4,8.0
3143,17,6.0,0.0,1,1,1,2026,9,5,6.0
3144,13,7.5,1.0,4,2,1,2022,9,3,6.5
3145,3,6.0,0.0,2,9,4,2022,2,5,6.0
3146,5,4.0,0.0,1,12,1,2020,12,6,4.0
3147,33,11.5,0.0,10,10,4,2021,19,2,11.5
3148,9,3.0,3.5,2,10,4,2022,31,1,-0.5
3149,6,10.0,0.0,2,3,2,2022,9,3,10.0
3150,1,5.0,0.0,8,10,4,2023,3,2,5.0
3151,1,7.0,0.0,1,6,3,2025,2,1,7.0
3152,6,11.5,0.0,1,5,2,2021,15,6,11.5
3153,35,6.5,2.0,1,3,2,2023,16,4,4.5
3154,8,6.0,0.5,2,9,4,2023,30,6,5.5
3155,16,18.0,0.0,11,12,1,2020,1,2,18.0
3156,22,6.0,0.0,1,5,2,2021,27,4,6.0
3157,18,13.0,3.5,10,1,1,2024,22,1,9.5
3158,9,2.5,0.5,1,4,2,2023,19,3,2.0
3159,21,7.0,0.0,6,8,3,2022,18,4,7.0
3160,22,10.0,1.0,9,11,4,2020,10,2,9.0
3161,6,15.0,0.5,0,10,4,2024,4,5,14.5
3162,4,14.5,0.0,10,7,3,2021,29,4,14.5
3163,21,9.0,4.5,3,2,1,2024,19,1,4.5
3164,4,20.0,0.0,7,8,3,2022,2,2,20.0
3165,9,3.0,0.0,8,5,2,2023,30,2,3.0
3166,31,2.0,0.0,10,9,4,2022,10,6,2.0
3167,21,8.5,0.5,9,6,3,2025,16,1,8.0
3168,24,5.0,4.5,8,1,1,2024,18,4,0.5
3169,13,6.0,2.0,6,7,3,2025,26,6,4.0
3170,29,13.5,0.0,4,12,1,2020,25,5,13.5
3171,5,6.5,0.5,1,9,4,2021,25,6,6.0
3172,5,8.0,5.5,6,7,3,2022,15,5,2.5
3173,27,3.5,2.0,4,1,1,2023,10,2,1.5
3174,8,15.0,0.0,1,1,1,2022,12,3,15.0
3175,10,4.5,0.0,6,11,4,2022,28,1,4.5
3176,6,2.0,0.0,6,11,4,2022,1,2,2.0
3177,9,7.5,0.5,1,8,3,2023,15,2,7.0
3178,21,8.5,0.0,0,2,1,2021,23,2,8.5
3179,21,11.0,0.0,2,3,2,2025,12,3,11.0
3180,35,3.0,0.0,8,10,4,2024,18,5,3.0
3181,0,9.0,0.5,8,1,1,2021,7,4,8.5
3182,1,4.0,0.5,1,12,1,2020,7,1,3.5
3183,2,2.0,0.0,1,9,4,2021,27,1,2.0
3184,1,3.0,0.0,2,4,2,2023,17,1,3.0
3185,11,2.0,0.0,6,4,2,2025,8,2,2.0
3186,44,4.0,0.5,9,1,1,2022,17,1,3.5
3187,33,3.5,1.0,10,10,4,2022,31,1,2.5
3188,11,5.5,0.0,1,7,3,2020,21,2,5.5
3189,5,4.5,3.5,1,10,4,2023,25,3,1.0
3190,7,4.0,0.0,2,8,3,2025,4,1,4.0
3191,23,9.0,2.0,3,1,1,2022,27,4,7.0
3192,33,1.5,0.0,8,3,2,2024,20,3,1.5
3193,23,4.5,0.0,6,4,2,2023,22,6,4.5
3194,0,27.5,0.0,1,9,4,2022,2,5,27.5
3195,1,6.5,0.0,0,8,3,2021,31,2,6.5
3196,7,9.0,2.5,6,7,3,2020,20,1,6.5
3197,1,4.5,1.0,8,11,4,2021,4,4,3.5
3198,40,0.5,0.0,2,5,2,2024,11,6,0.5
3199,20,7.0,5.0,1,10,4,2020,7,3,2.0
3200,12,1.5,0.5,10,9,4,2024,20,5,1.0
3201,10,8.5,0.0,6,12,1,2025,12,5,8.5
3202,17,3.5,1.0,1,8,3,2022,20,6,2.5
3203,4,9.0,0.0,1,3,2,2025,10,1,9.0
3204,8,9.5,0.0,6,1,1,2024,9,2,9.5
3205,30,3.5,0.0,2,12,1,2020,15,2,3.5
3206,44,4.0,0.5,0,10,4,2024,19,6,3.5
3207,5,6.0,0.0,1,8,3,2022,15,1,6.0
3208,30,5.5,0.0,2,3,2,2024,27,3,5.5
3209,19,10.0,0.0,10,9,4,2024,12,4,10.0
3210,4,28.5,1.5,3,2,1,2025,17,1,27.0
3211,23,9.0,0.0,3,4,2,2024,23,2,9.0
